id,Nom,Adresse1,Adresse2,Adresse3,Code Postal,Commune,Code inse,Téléphone,Téléphone international,Mél,Site Web (URL),Fax,Fax international,Descriptif court (Standard),Classement HOT,Chaines,Longitude,Latitude,Altitude,Géolocalisation validée,,,,,,,,,,,,,,,
4605193,Hôtel Restaurant Montmirail,248 route de Montmirail,Château des Eaux,,84190,Gigondas,84049,04 90 65 84 01,+334 90 65 84 01,hotel-montmirail@wanadoo.fr,http://www.hotelmontmirail.com,04 90 65 81 50,+334 90 65 81 50,"Jolie demeure du XIXème siècle, cachée au cœur de la vie sauvage, au pied des Dentelles de Montmirail, entre vignobles et oliviers. Établissement situé dans un environnement calme, et doté d'un excellent restaurant gastronomique.",3 étoiles,,5.0038,44.13732,313,1,,,,,,,,,,,,,,,
4605428,Domaine de la Grange Neuve,"436, Chemin de la Grange Neuve",,,84210,La Roque-sur-Pernes,84101,04 90 66 55 27,+334 90 66 55 27,contact@domaine-grange-neuve.com,http://www.domaine-grange-neuve.com,04 90 66 55 27,+334 90 66 55 27,Venez goûter au calme absolu du Domaine de la Grange Neuve dans une ambiance conviviale et décontractée.,Sans étoile,,5.116824,43.96632,,1,,,,,,,,,,,,,,,
4605634,Hôtel Les Peupliers,1313 route d'Orange,,,84870,Loriol-du-Comtat,84067,04 90 65 30 42,+334 90 65 30 42,reservation@residence-les-peupliers.fr,http://www.residence-les-peupliers.fr, , ,"Construite dans le style de la Provence, située dans un parc boisé de 5ha, à la campagne avec piscine et jeux d'enfants.",Non Classé NN 2009,,4.986263,44.078563,,1,,,,,,,,,,,,,,,
4606174,Hôtel Domaine des Tilleuls,Route du Mont Ventoux,,,84340,Malaucène,84069,04 90 65 22 31,+334 90 65 22 31,info@hotel-domainedestilleuls.com,http://www.hotel-domainedestilleuls.com, , ,"Sur la Route du Ventoux, à Malaucène, au sein d'un village typique de Provence, le Domaine des Tilleuls, hôtel de charme de 19 chambres dans une ancienne magnanerie du XVIIIème, vous accueille. Piscine et grand parc ombragé près du centre du village.",3 étoiles,,5.135039,44.173158,333,1,,,,,,,,,,,,,,,
4606176,Hôtel Restaurant de l'Abri du Ventoux,19 Cours des Isnards,,,84340,Malaucène,84069,06 99 08 56 45,+336 99 08 56 45,origan.hotel@orange.fr, , , ,"Hôtel-Restaurant idéalement situé au pied du Mont-Ventoux et au coeur 
du charmant village de Malaucène en Provence. Nous vous accueillons dans un cadre calme et convivial, que vous soyez seul, en couple, en famille ou en groupe.",,,5.132564,44.1746,333,1,,,,,,,,,,,,,,,
4606639,Hôtel Le Domaine de l'Astragale,Chemin de Gassine,,,83580,Gassin,83065,04 94 97 48 98,+334 94 97 48 98,message@lastragale.com,http://www.lastragale.com, , ,"L'Hôtel du Domaine de l'Astragale vous accueille d'avril à septembre au cœur de la presqu'île, à proximité immédiate de Saint-Tropez dans un cadre idyllique.",5 étoiles,,6.623512,43.263207,,1,,,,,,,,,,,,,,,
4607697,Le Château de Mazan,8 Place Napoléon,,,84380,Mazan,84072,04 90 69 62 61,+334 90 69 62 61,reservation@chateaudemazan.com,http://www.chateaudemazan.com,04 90 69 76 62,+334 90 69 76 62,"Cet hôtel de Charme, ancienne demeure du Marquis de Sade, vous propose 30 chambres spacieuses, qui disposent chacune d'un décor unique.
Lieu accueillant  et élégant à la cuisine raffinée, idéalement situé entre Avignon, Mont-Ventoux et Monts de Vaucluse.",4 étoiles,,5.126869,44.056109,,1,,,,,,,,,,,,,,,
4608207,Hôtel Les Tourelles,"5, boulevard des Cistes",,,,Sainte-Maxime,83115,04 94 96 02 49,+334 94 96 02 49,infos@lestourelles.fr,http://www.lestourelles.fr, , ,"Situé sur le domaine du village de vacances Les Tourelles, cet hôtel occupe un magnifique château du XIXe siècle, à seulement 400 mètres de la plage et du centre-ville.",3 étoiles,,6.642765,43.308824,,1,,,,,,,,,,,,,,,
4608257,Hostellerie La Belle Aurore,"5, boulevard Jean Moulin",,,83120,Sainte-Maxime,83115,04 94 96 02 45,+334 94 96 02 45,info@belleaurore.com,http://www.belleaurore.com, , ,"La Belle Aurore est un hôtel de charme avec vue panoramique sur le Golfe de Saint-Tropez. Appréciez la vue mer des chambres, du restaurant ou encore de la piscine.",4 étoiles,,6.631753,43.30513,,1,,,,,,,,,,,,,,,
4608261,Hôtel Best Western Plus Montfleuri,"3, avenue Montfleuri",,,83120,Sainte-Maxime,83115,04 94 55 75 10,+334 94 55 75 10,contact@montfleuri.com,http://www.montfleuri.com, , ,"Situé à deux pas de la mer et tout à côté du centre de Sainte-Maxime, l'hôtel Best Western Montfleuri bénéficie d'une localisation exceptionnelle et d'une splendide vue sur la baie de Saint-Tropez.",4 étoiles,,6.646817,43.308165,,1,,,,,,,,,,,,,,,
4608263,Hôtel de La Nartelle,"48, avenue du Général Touzet du Vigier",La Nartelle,,83120,Sainte-Maxime,83115,04 94 96 73 10,+334 94 96 73 10,contact@lanartellehotel.fr,https://www.hotel-la-nartelle.com, , ,"L'Hôtel de la Nartelle de Sainte-Maxime, classé trois étoiles, vous accueille face à une très belle plage de sable fin.",3 étoiles,,6.664319,43.319349,,1,,,,,,,,,,,,,,,
4608265,Hôtel Domaine du Calidianus,Boulevard Jean Moulin,,,83120,Sainte-Maxime,83115,04 94 49 76 76,+334 94 49 76 76,calidianus@wanadoo.fr,http://www.le-calidianus.com, , ,Hôtel de charme calme et authentique dans un jardin aux senteurs provençales.,3 étoiles,,6.625412,43.305921,,1,,,,,,,,,,,,,,,
4608267,Hôtel Jas Neuf,"112, avenue du Débarquement",,,83120,Sainte-Maxime,83115,04 94 55 07 30,+334 94 55 07 30,hoteljasneufsaintemaxime@gmail.com,http://www.hotel-jasneuf.com, , ,L'hôtel Jas Neuf vous propose son charme provençal dans une atmosphère calme et chaleureuse avec sa belle piscine chauffée de 100 m2 et son jardin aux essences méditerranéennes.,,,6.64678,43.322049,,1,,,,,,,,,,,,,,,
4608270,Hôtel La Plage,"36, avenue du Général Touzet du Vigier",La Nartelle,,,Sainte-Maxime,83115,494961401,33494961401,hotel-la-plage@orange.fr,http://www.hotel-plage-ste-maxime.com, , ,"Idéalement situé à 15 m de la plage de La Nartelle, l'hôtel La Plage est ouvert toute l'année.",3 étoiles,,6.665698,43.317596,,1,,,,,,,,,,,,,,,
4608272,Hôtel La Vierge Noire,"4, avenue des Pins",La Nartelle,,83120,Sainte-Maxime,83115,04 94 96 08 30,+334 94 96 08 30,contact@hotellaviergenoire.com,http://www.hotellaviergenoire.com/, , ,"La Vierge Noire est un hôtel familial situé face à la très belle plage de sable ""La Nartelle"", avec piscine et parking privé fermé et ombragé.",3 étoiles,,6.66499,43.317781,,1,,,,,,,,,,,,,,,
4608274,Hôtel La Villa,"122, avenue du Croiseur Léger le Malin",,,83120,Sainte-Maxime,83115,494494090,33494494090,contact@hotellavilla.fr,http://www.hotellavilla.fr, , ,NOUVEAUX PROPRIETAIRES,3 étoiles,,6.680451,43.341225,,1,,,,,,,,,,,,,,,
4608276,Hôtel Le Castellamar,"8, avenue Georges Pompidou",,,83120,Sainte-Maxime,83115,494961997,33494961997,dedevin@orange.fr, , , ,"Ce petit hôtel avec beaucoup de charme au cœur de la ville, éloigné du bord de la route, vous accueille au calme dans un cadre de verdure, avec sa terrasse ombragée, son salon club zen et son parking privé.",Non Classé NN 2009,,6.630789,43.308545,,1,,,,,,,,,,,,,,,
4608278,Hôtel Le Chardon Bleu,"29, rue de Verdun",,,83120,Sainte-Maxime,83115,494555222,33494555222,hotel@chardonb.fr,http://www.aubergeduchardonbleu.com, , ,Petit hôtel de charme calme et confortable entièrement rénové en plein centre-ville et à 80 mètres de la plage.,3 étoiles,,6.63704,43.309256,,1,,,,,,,,,,,,,,,
4608280,Hôtel Le Mas Saint-Donat,Route du Muy,,,83120,Sainte-Maxime,83115,04 94 43 73 09,+334 94 43 73 09,contact@mas-saint-donat.com,http://www.mas-saint-donat.com, , ,"Niché au cœur du massif des Maures, à seulement 10 min des plages et du centre-ville, le Mas dispose de 4 chambres au décor cosy, climatisées, avec terrasse privative et l'accès à la piscine chauffée en saison.",Non Classé NN 2009,,6.588653,43.383117,,1,,,,,,,,,,,,,,,
4608282,Hôtel Le Petit Prince,"11, avenue Saint-Exupéry",,,83120,Sainte-Maxime,83115,494964447,33494964447,lepetit.prince@wanadoo.fr,http://www.hotellepetitprince.com, , ,L'hôtel Le Petit Prince se trouve à 50 m des plages et du centre-ville.,3 étoiles,,6.633627,43.308747,,1,,,,,,,,,,,,,,,
4608284,Hôtel Le Préconil,"8, boulevard Aristide Briand",,,83120,Sainte-Maxime,83115,04 94 96 01 73,+334 94 96 01 73,lepreconil@wanadoo.fr,http://www.hotellepreconil.com, , ,"Hôtel idéalement situé au centre-ville dans un quartier calme, à 50 mètres des plages.",2 étoiles,,6.635415,43.308775,,1,,,,,,,,,,,,,,,
4608286,Hôtel Le Revest,"48, avenue Jean Jaurès",,,83120,Sainte-Maxime,83115,04 94 96 19 60,+334 94 96 19 60,hotel.revest@orange.fr,http://www.hotel-revest-ste-maxime.com, , ,"Situé en centre-ville de Sainte-Maxime, à 150 m des plages, du casino et des rues piétonnes.",3 étoiles,,6.635876,43.309946,,1,,,,,,,,,,,,,,,
4608288,Hôtel Les Palmiers,"28, rue Gabriel Péri",,,83120,Sainte-Maxime,83115,04 94 96 00 41,+334 94 96 00 41,contact@hotelespalmiers.com,http://www.hotelespalmiers.com, , ,"Idéalement situé en plein cœur de la vieille ville de Sainte-Maxime, l'Hôtel-restaurant Les Palmiers vous offre une vue imprenable sur le Golfe de Saint-Tropez.",3 étoiles,,6.640949,43.307172,,1,,,,,,,,,,,,,,,
4608290,Hôtel Les Santolines,Chemin de la Thébaïde - La Croisette,,,83120,Sainte-Maxime,83115,494963134,33494963134,hotel.les.santolines@wanadoo.fr,http://www.hotellessantolines.com, , ,"Parenthèse d’évasion face à la mer et à proximité du centre-ville, la bastide fleurie propose des chambres avec terrasses côté piscine et jardin ou de belles vues mer.",3 étoiles,,6.627642,43.304179,,1,,,,,,,,,,,,,,,
4608292,Hôtel Martinengo,"34, boulevard Jean Moulin",La Croisette,,,Sainte-Maxime,83115,494550909,33494550909,hotel-martinengo@wanadoo.fr,http://www.hotel-martinengo.com, , ,L'Hôtel Martinengo vous offre une très belle vue mer panoramique à 180°c sur le Golfe de Saint-Tropez.,Non Classé NN 2009,,6.626878,43.303985,,1,,,,,,,,,,,,,,,
4608294,Hôtel Matisse,"11, boulevard Frédéric Mistral",,,,Sainte-Maxime,83115,494961833,33494961833,contact@hotel-matisse.com,http://www.hotel-matisse.com, , ,"Un hôtel de charme situé en centre-ville où voyage se conjugue avec Méditerranée. Une décoration déclinée à travers l'univers de Matisse, blancheur et luminosité.",3 étoiles,,6.639462,43.309424,,1,,,,,,,,,,,,,,,
4608297,Hôtel Princesse d'Azur,"24, route du Plan de la Tour",,,83120,Sainte-Maxime,83115,498126655,33498126655,hotel.princessedazur@gmail.com,http://www.princesse-azur.com, , ,"Hôtel rénové, calme et confortable, dans le centre de Sainte-Maxime.",2 étoiles,,6.635031,43.313631,,1,,,,,,,,,,,,,,,
4608300,Hôtel Royal Bon Repos,"11, rue Jean Aicard",,,,Sainte-Maxime,83115,494960874,33494960874,resa@hotelbonrepos.fr,http://www.hotelroyalbonrepos.fr, , ,"Nichée en plein cœur de la vieille ville à quelques pas du port et de la plage, l'Hôtel Royal Bon Repos vous accueille dans un cadre authentique et calme avec son ambiance chaleureuse et conviviale.",3 étoiles,,6.641814,43.307276,,1,,,,,,,,,,,,,,,
4608302,Hôtel Villa des Anges,Route départementale 559 - Guerrevieille,,,83120,Sainte-Maxime,83115,494962910,33494962910,villadesanges@orange.fr,http://www.hotelvilladesanges.fr, , ,Hôtel de charme situé face au Golfe de Saint-Tropez pour un séjour de relaxation et de détente.,,,6.619364,43.296523,,1,,,,,,,,,,,,,,,
4608303,Hôtel Villa Les Rosiers,"94, chemin de Guerrevieille",Beauvallon - Grimaud,,83120,Sainte-Maxime,83115,04 94 55 55 20,+334 94 55 55 20,villalesrosiers@gmail.com,http://www.villa-les-rosiers.com, , ,"Hôtel-restaurant à la décoration raffinée, situé dans un cadre prestigieux avec vue mer panoramique sur le Golfe de Saint-Tropez.",4 étoiles,,6.608879,43.291577,,1,,,,,,,,,,,,,,,
4608315,Hôtel Les Jardins de Sainte-Maxime,Chemin des Deux Ruisseaux - RN98,,,83120,Sainte-Maxime,83115,04 94 55 45 00,+334 94 55 45 00,hoteljardins@vacanciel.com,http://www.hotel-lesjardins.fr, , ,"L'hôtel Les Jardins de Sainte-Maxime vous accueille au pied d’une colline, entre pins et palmiers alliant confort, raffinement et convivialité loin de l'agitation.",3 étoiles,,6.622352,43.302087,,1,,,,,,,,,,,,,,,
4608317,Hôtel Lou Paouvadou,"10, boulevard de la Paix",,,83120,Sainte-Maxime,83115,04 94 96 02 31,+334 94 96 02 31,lou.paouvadou@wanadoo.fr,http://www.viafrance.dk, , ,Cet Hôtel Résidence vous accueillera dans une atmosphère chaleureuse et décontractée à deux pas du centre ville et de la mer.,Non Classé NN 2009,,6.63757,43.312516,,1,,,,,,,,,,,,,,,
4610493,Les Bastides du Gapeau,Les Hauts de Guiran,3483 RD 554,,,Solliès-Toucas,83131,04 98 08 00 20,+334 98 08 00 20,contact@lbg83.fr,http://www.lesbastidesdugapeau.com, , ,"Que ce soit pour une nuit, un week-end, un mois ou plus, la résidence “Les Bastides du Gapeau” vous offrira le service, la modernité et la convivialité et ce au meilleur tarif. Ici, vous avez le beau temps pour tout. Le beau temps pour tout faire.",,,6.016259,43.22542,,1,,,,,,,,,,,,,,,
4610752,Hôtel du Parc,7 boulevard Pasteur,,,83400,Hyères,83069,04 94 65 06 65,+334 94 65 06 65,contact@parc.fr,http://www.parc.fr, , ,"Confortable et calme, l'hôtel du Parc ** est situé dans le centre ville : à seulement 200 m de l'Office de Tourisme, du Casino des Palmiers et de la cité Médiévale.",2 étoiles,,6.133828,43.120164,,1,,,,,,,,,,,,,,,
4611219,Grand Hôtel Henri,1 Cours René Char,,,84800,L'Isle-sur-la-Sorgue,84054,04 90 38 10 52,+334 90 38 10 52,contact@grandhotelhenri.com,http://www.grandhotelhenri.com, , ,"Cet hôtel 4 étoiles d’exception bénéficie d’un emplacement privilégié dans le centre ville de l’Isle-sur-la-Sorgue dans un cadre idyllique en bord de Sorgue. Il accueil le public dans un style « à la française», à la fois raffiné et chaleureux.",4 étoiles,,5.056011,43.918943,57,1,,,,,,,,,,,,,,,
4611637,Auberge Les Glycines,22 place d'Armes,Ile de Porquerolles,,83400,Hyères,83069,04 94 58 30 36,+334 94 58 30 36,auberge.glycines@orange.fr,http://www.auberge-glycines.com, , ,"Situé en lisière de la place du village, au cœur de l'île. Une atmosphère méditerranéenne, les couleurs et les matières de la Provence et le patio sous l'ombre de son figuier centenaire contribuent au charme d'une auberge ouverte tout au long de l'année.",3 étoiles,,6.203714,42.999896,,1,,,,,,,,,,,,,,,
4611748,Hôtel Casino des Palmiers,1 avenue Ambroise Thomas,,,83400,Hyères,83069,04 94 12 80 80,+334 94 12 80 80,hotel-hyeres@partouche.com,http://www.hotelcasinohyeres.com, , ,"Établissement du Groupe Partouche. Accès Wifi. D'une silhouette élégante et contemporaine, l'hôtel Casino des Palmiers invite à la détente et au divertissement en cœur de ville.",4 étoiles,,6.132173,43.118763,,1,,,,,,,,,,,,,,,
4611753,Hôtel Port Hélène,RD 559,3658 route de l'Almanarre,,83400,Hyères,83069,04 94 57 72 01,+334 94 57 72 01,contact@hotel-port-helene.fr,http://www.hotel-port-helene-hyeres.fr, , ,"Charmant hôtel de bord de mer, à 50 mètres de la plage, le Port-Hélène est le lieu d'accueil idéal pour la visite de la région, pour la pratique de la planche à voile, de la plongée, ou du ""farniente"" sur la plage.",,,6.11881,43.08201,,1,,,,,,,,,,,,,,,
4611755,Hôtel Plein Sud,2049 boulevard de la Marine,,,,Hyères,83069,04 94 01 88 00,+334 94 01 88 00,pleinsud@vacancesbleues.com,http://www.vacancesbleues.fr, , ,"Face aux iles d’Or, Porquerolles, Port Cros, le Levant à 2 km du port et 6 km du centre-ville et à quelques coups de pédaliers de la presqu’île de Giens, le Club Plein Sud place vos vacances en famille dans le sud sous le signe des activités de plein air.",3 étoiles,,6.164515,43.09641,,1,,,,,,,,,,,,,,,
4611757,L'Oustaou de Porquerolles,Place d'Armes,Ile de Porquerolles,,83400,Hyères,83069,04 94 58 30 13,+334 94 58 30 13,info@oustaou.com,http://www.oustaou.com, , ,"L'Hôtel propose des chambres avec une vue unique sur le port et la mer, ou d'autres du côté de la Place d'Armes.",Sans étoile,,6.202796,43.000852,,1,,,,,,,,,,,,,,,
4611758,Hôtel du Soleil,4 rue neuve,,,,Hyères,83069,04 94 65 16 26,+334 94 65 16 26,contact@hotel-du-soleil.fr,http://www.hotel-du-soleil.fr/, , ,"Charmant petit hôtel ayant une vingtaine de chambres. Il est situé au calme, dans le centre Médiéval de Hyères. L'hôtel dispose d'un nouveau parking privé (cinq places payantes) et d'une terrasse ensoleillée. Pour ses clients, l'hôtel offre le wifi.",Sans étoile,,6.12946,43.122863,,1,,,,,,,,,,,,,,,
4611764,Best Western Plus Hyères Côte d'Azur,20 impasse Saint Joseph,,,83400,Hyères,83069,04 94 00 52 52,+334 94 00 52 52,reception.hyeres@rivieraorigins.com,https://www.bestwestern.fr/fr/hotel-Hyeres-Best-Western-Plus-Hyeres-Cote-D-azur-93850, , ,"Le Best Western Plus Hyères Côte d'Azur, hôtel de 56 chambres remises à neuf en 2017 vous accueille dans un cadre provençal contemporain au sein d'un environnement calme et boisé tout en vous permettant d'accéder au Vieux Hyères en moins de 10min à pied.",4 étoiles,,6.122188,43.113954,,1,,,,,,,,,,,,,,,
4611765,Hôtel Ibis Budget Hyères Centre Ville,14 avenue de la 1ère Division Brosset,,,83400,Hyères,83069,04 94 00 03 81,+334 94 00 03 81,H2722@accor.com,http://www.ibis.com/fr/hotel-2722-ibis-budget-hyeres-centre-ville/index.shtml,04 94 00 50 91,+334 94 00 50 91,"A proximité du centre ville, 74 chambres rénovées, nouvelle literie confortable et piscine sur place. Chambres familiales jusqu’à 5 personnes. Accès aux plages par navette.",2 étoiles,,6.13996,43.12026,,1,,,,,,,,,,,,,,,
4611767,Hôtel Ibis Hyères Centre,770 avenue Jean Moulin,,,83400,Hyères,83069,04 94 00 50 50,+334 94 00 50 50,H1172@accor.com,https://ibis.accorhotels.com/france/index.fr.shtml,04 94 38 57 24,+334 94 38 57 24,Chaîne Hôtelière ACCOR. Situé à 10 minutes à pied du centre-ville de Hyères. Idéal pour découvrir le centre médiéval et ses quartiers Victoriens.,3 étoiles,,6.131361,43.11315,,1,,,,,,,,,,,,,,,
4611772,Hôtel Les Citronniers,1134 boulevard Front de Mer,,,,Hyères,83069,04 94 66 41 81,+334 94 66 41 81,info@hotelcitronnier.com,http://www.hotelcitronnier.com, , ,"Vos vacances au bord de mer, face à l'île de Porquerolles, c'est l'hôtel Les Citronniers! En chambre ou studio, vous profiterez des plages et du calme.",Non Classé NN 2009,,6.18241,43.109458,,1,,,,,,,,,,,,,,,
4611774,Hôtel Le Provençal,113 Place Saint Pierre,,,83400,Hyères,83069,04 98 04 54 54,+334 98 04 54 54,reservation@provencalhotel.com,http://www.provencalhotel.com/fr/Hotel.html, , ,"L’hôtel*** est situé dans le centre du village en face de l'île de Porquerolles, sur l'extrémité sud de la Presqu'île de Giens, perché sur un promontoire avec une vue panoramique sur les îles de Hyères.",3 étoiles,,6.131166,43.038048,,1,,,,,,,,,,,,,,,
4611776,Hôtel La Reine Jane,1 quai des Cormorans,Port de l'Ayguade,,83400,Hyères,83069,04 94 66 32 64,+334 94 66 32 64,reservation@reinejane.com,https://www.lareinejane.fr/, , ,"L'hôtel la Reine Jane, situé sur le petit port de l'Ayguade à Hyères, vous propose de sortir des cadres habituels de l'hôtellerie et de vivre une expérience unique en son genre. 
14 chambres - 14 designers, un concept unique et insolite",,,6.17319,43.10165,,1,,,,,,,,,,,,,,,
4611785,Hôtel Le Ceinturon,144 boulevard du Front de Mer,L'Ayguade,,83400,Hyères,83069,06 15 88 23 15,+336 15 88 23 15,contact@leceinturon.com,http://www.leceinturon.com, , ,"Hôtel à 40 m d'une plage de sable avec vue sur les îles. Agréable jardin, terrasse. Restaurant terre et mer. A 3 km de l'aéroport. Environnement calme. Logis de France.",,,6.174006,43.10327,,1,,,,,,,,,,,,,,,
